SIRET,Nom de l'enseigne,nom_etab_officiel,type_activite,temporalité,Typologie,Numéro et voie,Arrondissement,etatAdministratifEtablissement,geo_point_2d,activitePrincipaleEtablissement
92774487000019,LA SEINE CAFE,Inconnu,Bar,toute_annee,TERRASSE OUVERTE,32TER BOULEVARD DE LA BASTILLE,75012.0,A,"48.85009427937845, 2.36873985167177",56.30Z
81515166700012,LYSA,Inconnu,Restaurant,toute_annee,TERRASSE OUVERTE,16 RUE CLAUDE DECAEN,75012.0,A,"48.83449107119521, 2.4010432379597817",56.10A
88167641500014,AU BON ACCUEIL,Inconnu,Restaurant,toute_annee,TERRASSE OUVERTE,7 RUE CROZATIER,75012.0,A,"48.845523499367566, 2.3825618969819273",56.10A
52832889100023,BISTROT D'ALIGRE,BAR DE LA SOUMAM,Restaurant,toute_annee,TERRASSE OUVERTE,4 RUE D ALIGRE,75012.0,A,"48.847806252345414, 2.3772815363393627",56.10A
52487129000010,LE DIJON BERCY,LE DIJON BERCY,Restaurant,toute_annee,TERRASSE FERMÉE,5 RUE DE DIJON,75012.0,A,"48.83567940414676, 2.3858544924431335",56.10A
84368936500016,LE MAXIMILIEN,MAXI FM,Restaurant,toute_annee,TERRASSE OUVERTE,7 RUE HECTOR MALOT,75012.0,A,"48.845712193739445, 2.375498761322909",56.10A
51473532300016,BISTROT DU METRO,BISTROT DU METRO,Restaurant,toute_annee,TERRASSE OUVERTE,102 RUE DE BERCY,75012.0,A,"48.838818438140585, 2.3811361533586997",56.10A
53165840900028,LA TERRASSE DE LYON,LA TERRASSE DE LYON,Restaurant,toute_annee,TERRASSE FERMÉE,28BIS BOULEVARD DIDEROT,75012.0,A,"48.845885477905895, 2.37567546284931",56.10A
82020097000011,IRIS CAFÉ,IRIS CAFE,Restaurant,toute_annee,TERRASSE FERMÉE,2 BOULEVARD DE PICPUS,75012.0,A,"48.83954060587574, 2.4004693794218617",56.10A
84236898700017,BURGER CALIFORNIA,GROUPE BURGER CALIFORNIA,Restaurant,toute_annee,TERRASSE OUVERTE,125 RUE DE REUILLY,75012.0,A,"48.84042498870315, 2.3950867070607336",56.10C
53329472400018,LE CAFE POPULAIRE,LE CAFE POPULAIRE,Restaurant,toute_annee,TERRASSE OUVERTE,25 AVENUE LEDRU ROLLIN,75012.0,A,"48.84700908145364, 2.369406185020989",56.10A
39986714200032,LE PETIT ALBERT,LE COMPTOIR DOREE,Restaurant,toute_annee,TERRASSE FERMÉE,99 BOULEVARD PONIATOWSKI,75012.0,A,"48.83445044536013, 2.4044509996599635",56.10A
43981627300023,LE TOUAREG,LE TOUAREG,Restaurant,toute_annee,TERRASSE OUVERTE,228BIS RUE DE CHARENTON,75012.0,A,"48.83975309412372, 2.3884943361517657",56.10A
40025946100020,ZENDO,Inconnu,Restaurant,toute_annee,TERRASSE OUVERTE,43 RUE GABRIEL LAME,75012.0,A,"48.834937176736275, 2.3856105194715544",56.10A
82849588700014,LE PETIT LOUIS,Inconnu,Restaurant,toute_annee,TERRASSE OUVERTE,34 RUE CLAUDE TILLIER,75012.0,A,"48.84922836144788, 2.389530972899821",56.10A
32627677100010,L AUBERGEADE,Inconnu,Restaurant,toute_annee,TERRASSE FERMÉE,17 RUE DE CHALIGNY,75012.0,A,"48.846613848048285, 2.3835652221664647",56.10A
84492436500027,PA15,LES AFFRANCHIS,Bar,toute_annee,TERRASSE FERMÉE,14 AVENUE DAUMESNIL,75012.0,A,"48.84841952361817, 2.3726742520312696",56.30Z
94807122000016,LES DEUX PARISIENS,LES DEUX PARISIENS,Restaurant,toute_annee,TERRASSE OUVERTE,4 PL DU COLONEL BOURGOIN,75012.0,A,"48.84473918472819, 2.3829364698486537",56.10A
95243607900018,IMPASTO,Inconnu,Restaurant,toute_annee,TERRASSES OUVERTES SUR TROTTOIR,2 RUE JAUCOURT,75012.0,A,"48.84640475680348, 2.394567558708754",56.10A
82112674500016,SAS LE CAFE,Inconnu,Restaurant,toute_annee,TERRASSE OUVERTE,102 COURS DE VINCENNES,75012.0,A,"48.846889950094074, 2.4086360563757405",56.10A
53911722600024,CREPERIE PARIS BREIZH,Inconnu,Restaurant,toute_annee,PLANCHER MOBILE,1 RUE PAUL DUKAS,75012.0,A,"48.840743427503384, 2.3919657320102456",56.10A
